Material ID: Al_MTP_06_70_eq_0_ranfor_10000
Unit cell composition: Al32
Material:  Al
Site positions of initial unit cell:
 Al          Al          Al          Al         
 0.00000     0.00000     2.02395     2.02395    
 0.00000     2.02395     0.00000     2.02395    
 0.00000     2.02395     2.02395     0.00000    
Properties:
 Time        Epot        Ekin        Etot        Temp     MSD         Self_diff   LC_a      LC_b      LC_c      Volume      Pressure    DebyeT   Lindemann 
 fs          eV/atom     eV/atom     eV/atom     K        Å^2         mm^2/s      Å         Å         Å         Å^3/atom    GPa        K        1          
 100         -3.72942    0.04013     -3.6893     310.44   0.0         0.0         4.048     4.048     4.048     16.582    0.0         inf      0.0        
 200         -3.71133    0.02204     -3.68929    170.53   0.01195     0.0001      4.048     4.048     4.048     16.582    0.0         480.52   0.0191     
 300         -3.70575    0.01646     -3.68929    127.36   0.02428     0.00013     4.048     4.048     4.048     16.582    0.0         291.34   0.02722    
 400         -3.6984     0.00912     -3.68929    70.52    0.02915     0.00012     4.048     4.048     4.048     16.582    0.0         197.86   0.02982    
 500         -3.71121    0.02191     -3.68929    169.54   0.03122     0.0001      4.048     4.048     4.048     16.582    0.0         296.41   0.03087    
 600         -3.71559    0.0263      -3.68929    203.47   0.03512     0.0001      4.048     4.048     4.048     16.582    0.0         306.19   0.03274    
 700         -3.7122     0.02291     -3.68929    177.24   0.05112     0.00012     4.048     4.048     4.048     16.582    0.0         236.85   0.0395     
 800         -3.70762    0.01833     -3.68929    141.81   0.06892     0.00014     4.048     4.048     4.048     16.582    0.0         182.46   0.04586    
 900         -3.7019     0.01261     -3.68929    97.52    0.08735     0.00016     4.048     4.048     4.048     16.582    0.0         134.4    0.05163    
 1000        -3.70518    0.01589     -3.68929    122.94   0.10577     0.00018     4.048     4.048     4.048     16.582    0.0         137.14   0.05681    
 1100        -3.7117     0.02241     -3.68929    173.35   0.1192      0.00018     4.048     4.048     4.048     16.582    0.0         153.4    0.06031    
 1200        -3.71477    0.02548     -3.68929    197.12   0.14068     0.0002      4.048     4.048     4.048     16.582    0.0         150.57   0.06552    
 1300        -3.70982    0.02053     -3.68929    158.83   0.16986     0.00022     4.048     4.048     4.048     16.582    0.0         123.0    0.07199    
 1400        -3.70776    0.01847     -3.68929    142.9    0.19799     0.00024     4.048     4.048     4.048     16.582    0.0         108.07   0.07773    
 1500        -3.70845    0.01916     -3.68929    148.22   0.22586     0.00025     4.048     4.048     4.048     16.582    0.0         103.05   0.08302    
 1600        -3.71408    0.02479     -3.68929    191.79   0.25463     0.00027     4.048     4.048     4.048     16.582    0.0         110.4    0.08815    
 1700        -3.70981    0.02052     -3.68929    158.74   0.28981     0.00028     4.048     4.048     4.048     16.582    0.0         94.14    0.09404    
 1800        -3.71533    0.02604     -3.68929    201.42   0.32113     0.0003      4.048     4.048     4.048     16.582    0.0         100.74   0.09899    
 1900        -3.70928    0.01999     -3.68929    154.62   0.36238     0.00032     4.048     4.048     4.048     16.582    0.0         83.09    0.10516    
 2000        -3.70673    0.01744     -3.68929    134.9    0.40559     0.00034     4.048     4.048     4.048     16.582    0.0         73.36    0.11125    
 2100        -3.70938    0.02009     -3.68929    155.43   0.44616     0.00035     4.048     4.048     4.048     16.582    0.0         75.08    0.11668    
 2200        -3.70945    0.02016     -3.68929    155.96   0.48846     0.00037     4.048     4.048     4.048     16.582    0.0         71.88    0.12209    
 2300        -3.71191    0.02262     -3.68929    174.97   0.53405     0.00039     4.048     4.048     4.048     16.582    0.0         72.81    0.12766    
 2400        -3.70665    0.01736     -3.68929    134.31   0.58714     0.00041     4.048     4.048     4.048     16.582    0.0         60.84    0.13385    
 2500        -3.70499    0.0157      -3.68929    121.49   0.64107     0.00043     4.048     4.048     4.048     16.582    0.0         55.37    0.13986    
 2600        -3.70656    0.01727     -3.68929    133.61   0.69118     0.00044     4.048     4.048     4.048     16.582    0.0         55.93    0.14523    
 2700        -3.70939    0.0201      -3.68929    155.52   0.7434      0.00046     4.048     4.048     4.048     16.582    0.0         58.18    0.15061    
 2800        -3.71324    0.02395     -3.68929    185.28   0.79807     0.00048     4.048     4.048     4.048     16.582    0.0         61.29    0.15605    
 2900        -3.7134     0.0241      -3.68929    186.47   0.85673     0.00049     4.048     4.048     4.048     16.582    0.0         59.34    0.16169    
 3000        -3.71189    0.0226      -3.68929    174.82   0.92168     0.00051     4.048     4.048     4.048     16.582    0.0         55.4     0.16771    
 3100        -3.70809    0.0188      -3.68929    145.42   0.98858     0.00053     4.048     4.048     4.048     16.582    0.0         48.79    0.17368    
 3200        -3.70822    0.01893     -3.68929    146.42   1.05251     0.00055     4.048     4.048     4.048     16.582    0.0         47.44    0.17921    
 3300        -3.71259    0.0233      -3.68929    180.27   1.11625     0.00056     4.048     4.048     4.048     16.582    0.0         51.12    0.18456    
 3400        -3.71123    0.02194     -3.68929    169.75   1.18727     0.00058     4.048     4.048     4.048     16.582    0.0         48.1     0.19034    
 3500        -3.70851    0.01921     -3.68929    148.65   1.26225     0.0006      4.048     4.048     4.048     16.582    0.0         43.65    0.19626    
 3600        -3.70639    0.0171      -3.68929    132.28   1.33832     0.00062     4.048     4.048     4.048     16.582    0.0         39.99    0.20209    
 3700        -3.7075     0.01821     -3.68929    140.9    1.41465     0.00064     4.048     4.048     4.048     16.582    0.0         40.14    0.20777    
 3800        -3.70948    0.02019     -3.68929    156.2    1.49082     0.00065     4.048     4.048     4.048     16.582    0.0         41.17    0.21329    
 3900        -3.71005    0.02076     -3.68929    160.6    1.57229     0.00067     4.048     4.048     4.048     16.582    0.0         40.65    0.21904    
 4000        -3.71334    0.02404     -3.68929    186.0    1.65369     0.00069     4.048     4.048     4.048     16.582    0.0         42.66    0.22464    
 4100        -3.709      0.01971     -3.68929    152.48   1.74116     0.00071     4.048     4.048     4.048     16.582    0.0         37.64    0.2305     
 4200        -3.71031    0.02102     -3.68929    162.62   1.83005     0.00073     4.048     4.048     4.048     16.582    0.0         37.92    0.23631    
 4300        -3.70869    0.0194      -3.68929    150.06   1.91848     0.00074     4.048     4.048     4.048     16.582    0.0         35.58    0.24195    
 4400        -3.7123     0.023       -3.68929    177.97   2.00773     0.00076     4.048     4.048     4.048     16.582    0.0         37.87    0.24752    
 4500        -3.70816    0.01887     -3.68929    145.97   2.10351     0.00078     4.048     4.048     4.048     16.582    0.0         33.51    0.25335    
 4600        -3.70913    0.01984     -3.68929    153.47   2.19984     0.0008      4.048     4.048     4.048     16.582    0.0         33.6     0.25909    
 4700        -3.70789    0.0186      -3.68929    143.88   2.29804     0.00081     4.048     4.048     4.048     16.582    0.0         31.83    0.26481    
 4800        -3.71049    0.0212      -3.68929    164.02   2.39767     0.00083     4.048     4.048     4.048     16.582    0.0         33.27    0.27049    
 4900        -3.71106    0.02176     -3.68929    168.38   2.49997     0.00085     4.048     4.048     4.048     16.582    0.0         33.01    0.2762     
 5000        -3.7096     0.02031     -3.68929    157.1    2.60553     0.00087     4.048     4.048     4.048     16.582    0.0         31.23    0.28197    
 5100        -3.70956    0.02027     -3.68929    156.82   2.71203     0.00089     4.048     4.048     4.048     16.582    0.0         30.59    0.28768    
 5200        -3.70928    0.01999     -3.68929    154.64   2.82006     0.0009      4.048     4.048     4.048     16.582    0.0         29.79    0.29335    
 5300        -3.71103    0.02173     -3.68929    168.14   2.93127     0.00092     4.048     4.048     4.048     16.582    0.0         30.47    0.29908    
 5400        -3.70865    0.01936     -3.68929    149.78   3.04699     0.00094     4.048     4.048     4.048     16.582    0.0         28.2     0.30492    
 5500        -3.70877    0.01948     -3.68929    150.67   3.1636      0.00096     4.048     4.048     4.048     16.582    0.0         27.76    0.3107     
 5600        -3.71107    0.02178     -3.68929    168.5    3.27864     0.00098     4.048     4.048     4.048     16.582    0.0         28.84    0.3163     
 5700        -3.71111    0.02182     -3.68929    168.83   3.39697     0.00099     4.048     4.048     4.048     16.582    0.0         28.36    0.32196    
 5800        -3.7097     0.02041     -3.68929    157.92   3.51959     0.00101     4.048     4.048     4.048     16.582    0.0         26.94    0.32772    
 5900        -3.71071    0.02142     -3.68929    165.73   3.64349     0.00103     4.048     4.048     4.048     16.582    0.0         27.13    0.33344    
 6000        -3.71056    0.02127     -3.68929    164.53   3.77014     0.00105     4.048     4.048     4.048     16.582    0.0         26.57    0.33918    
 6100        -3.70938    0.02009     -3.68929    155.41   3.89931     0.00107     4.048     4.048     4.048     16.582    0.0         25.39    0.34494    
 6200        -3.70886    0.01957     -3.68929    151.4    4.03018     0.00108     4.048     4.048     4.048     16.582    0.0         24.65    0.35069    
 6300        -3.71112    0.02182     -3.68929    168.83   4.16231     0.0011      4.048     4.048     4.048     16.582    0.0         25.62    0.35639    
 6400        -3.70979    0.0205      -3.68929    158.59   4.29844     0.00112     4.048     4.048     4.048     16.582    0.0         24.43    0.36217    
 6500        -3.70776    0.01847     -3.68929    142.91   4.43711     0.00114     4.048     4.048     4.048     16.582    0.0         22.83    0.36796    
 6600        -3.70701    0.01771     -3.68929    137.04   4.57613     0.00116     4.048     4.048     4.048     16.582    0.0         22.01    0.37368    
 6700        -3.70944    0.02015     -3.68929    155.91   4.71436     0.00117     4.048     4.048     4.048     16.582    0.0         23.13    0.37929    
 6800        -3.70956    0.02026     -3.68929    156.77   4.85897     0.00119     4.048     4.048     4.048     16.582    0.0         22.85    0.38506    
 6900        -3.70945    0.02016     -3.68929    155.96   5.00374     0.00121     4.048     4.048     4.048     16.582    0.0         22.46    0.39075    
 7000        -3.71086    0.02157     -3.68929    166.88   5.1524      0.00123     4.048     4.048     4.048     16.582    0.0         22.89    0.39652    
 7100        -3.70977    0.02048     -3.68929    158.46   5.30199     0.00124     4.048     4.048     4.048     16.582    0.0         21.99    0.40223    
 7200        -3.71127    0.02198     -3.68929    170.02   5.45416     0.00126     4.048     4.048     4.048     16.582    0.0         22.46    0.40796    
 7300        -3.71061    0.02132     -3.68929    164.96   5.60943     0.00128     4.048     4.048     4.048     16.582    0.0         21.81    0.41373    
 7400        -3.71226    0.02297     -3.68929    177.68   5.76317     0.0013      4.048     4.048     4.048     16.582    0.0         22.34    0.41936    
 7500        -3.71138    0.02209     -3.68929    170.87   5.92275     0.00132     4.048     4.048     4.048     16.582    0.0         21.61    0.42513    
 7600        -3.70934    0.02005     -3.68929    155.11   6.08627     0.00133     4.048     4.048     4.048     16.582    0.0         20.31    0.43095    
 7700        -3.7077     0.01841     -3.68929    142.41   6.25077     0.00135     4.048     4.048     4.048     16.582    0.0         19.2     0.43674    
