Material ID: Si_MTP_06_100_eq_0_offset_0_ranfor_10000
Unit cell composition: Si8
Material:  Si
Site positions of initial unit cell:
 Si         
 0.00000    
 0.00000    
 0.00000    
Properties:
 Time        Epot        Ekin        Etot        Temp     MSD         Self_diff   LC_a      LC_b      LC_c      Volume      Pressure    DebyeT   Lindemann 
 fs          eV/atom     eV/atom     eV/atom     K        Å^2         mm^2/s      Å         Å         Å         Å^3/atom    GPa        K        1          
 100         -5.65616    0.04858     -5.60757    375.87   0.0         0.0         3.84      3.84      3.84      40.048    0.0         0        0.0        
 200         -5.63596    0.01439     -5.62157    111.36   0.00016     0.0         3.84      3.84      3.84      40.048    0.0         3334.45  0.00162    
 300         -5.64086    0.02704     -5.61382    209.18   0.00016     0.0         3.84      3.84      3.84      40.048    0.0         4483.19  0.00166    
 400         -5.63789    0.02965     -5.60824    229.35   0.00026     0.0         3.84      3.84      3.84      40.048    0.0         3669.44  0.00212    
 500         -5.63086    0.02251     -5.60835    174.15   0.0002      0.0         3.84      3.84      3.84      40.048    0.0         3680.83  0.00184    
 600         -5.6288     0.03079     -5.59801    238.21   0.00035     0.0         3.84      3.84      3.84      40.048    0.0         3261.02  0.00243    
 700         -5.63401    0.03038     -5.60363    235.0    0.00028     0.0         3.84      3.84      3.84      40.048    0.0         3618.92  0.00217    
 800         -5.62889    0.01584     -5.61305    122.53   0.00029     0.0         3.84      3.84      3.84      40.048    0.0         2545.74  0.00223    
 900         -5.64064    0.03337     -5.60727    258.19   0.00021     0.0         3.84      3.84      3.84      40.048    0.0         4411.63  0.00187    
 1000        -5.62799    0.02062     -5.60737    159.5    0.00023     0.0         3.84      3.84      3.84      40.048    0.0         3313.21  0.00196    
 1100        -5.63295    0.03585     -5.59711    277.31   0.00024     0.0         3.84      3.84      3.84      40.048    0.0         4210.51  0.00203    
 1200        -5.62828    0.02749     -5.60078    212.69   0.00024     0.0         3.84      3.84      3.84      40.048    0.0         3735.42  0.002      
 1300        -5.63271    0.04148     -5.59123    320.93   0.00028     0.0         3.84      3.84      3.84      40.048    0.0         4228.03  0.00218    
 1400        -5.63229    0.02624     -5.60605    203.02   0.00025     0.0         3.84      3.84      3.84      40.048    0.0         3557.47  0.00206    
 1500        -5.62541    0.024       -5.60141    185.64   0.00027     0.0         3.84      3.84      3.84      40.048    0.0         3260.54  0.00215    
 1600        -5.6199     0.03399     -5.5859     262.99   0.00038     0.0         3.84      3.84      3.84      40.048    0.0         3291.93  0.00253    
 1700        -5.62503    0.03687     -5.58816    285.23   0.00033     0.0         3.84      3.84      3.84      40.048    0.0         3676.39  0.00236    
 1800        -5.61906    0.02787     -5.59119    215.64   0.00034     0.0         3.84      3.84      3.84      40.048    0.0         3119.49  0.00242    
 1900        -5.62673    0.03461     -5.59211    267.79   0.00033     0.0         3.84      3.84      3.84      40.048    0.0         3540.05  0.00237    
 2000        -5.61942    0.01932     -5.6001     149.48   0.00039     0.0         3.84      3.84      3.84      40.048    0.0         2446.74  0.00257    
 2100        -5.62495    0.03029     -5.59466    234.36   0.00046     0.0         3.84      3.84      3.84      40.048    0.0         2826.63  0.00278    
 2200        -5.61424    0.02663     -5.58761    206.0    0.00058     0.0         3.84      3.84      3.84      40.048    0.0         2343.08  0.00314    
 2300        -5.61922    0.03011     -5.58911    232.96   0.00048     0.0         3.84      3.84      3.84      40.048    0.0         2757.79  0.00284    
 2400        -5.62252    0.03051     -5.59201    236.0    0.00041     0.0         3.84      3.84      3.84      40.048    0.0         2990.38  0.00264    
 2500        -5.61623    0.03446     -5.58178    266.56   0.00048     0.0         3.84      3.84      3.84      40.048    0.0         2938.28  0.00285    
 2600        -5.61436    0.04066     -5.5737     314.55   0.00048     0.0         3.84      3.84      3.84      40.048    0.0         3198.39  0.00285    
 2700        -5.62275    0.04686     -5.5759     362.49   0.00041     0.0         3.84      3.84      3.84      40.048    0.0         3694.49  0.00265    
 2800        -5.61624    0.04106     -5.57518    317.64   0.00038     0.0         3.84      3.84      3.84      40.048    0.0         3608.99  0.00254    
 2900        -5.62034    0.06199     -5.55835    479.6    0.00041     0.0         3.84      3.84      3.84      40.048    0.0         4253.06  0.00264    
 3000        -5.62434    0.05414     -5.5702     418.85   0.0004      0.0         3.84      3.84      3.84      40.048    0.0         4022.91  0.00261    
 3100        -5.60755    0.04406     -5.56349    340.89   0.00048     0.0         3.84      3.84      3.84      40.048    0.0         3311.06  0.00286    
 3200        -5.60396    0.04        -5.56396    309.46   0.00061     0.0         3.84      3.84      3.84      40.048    0.0         2805.88  0.00322    
 3300        -5.61598    0.04901     -5.56696    379.17   0.00057     0.0         3.84      3.84      3.84      40.048    0.0         3210.32  0.00311    
 3400        -5.60744    0.04289     -5.56456    331.79   0.0007      0.0         3.84      3.84      3.84      40.048    0.0         2709.49  0.00345    
 3500        -5.60576    0.04003     -5.56573    309.66   0.00068     0.0         3.84      3.84      3.84      40.048    0.0         2665.81  0.00339    
 3600        -5.61256    0.03703     -5.57553    286.5    0.00061     0.0         3.84      3.84      3.84      40.048    0.0         2695.93  0.00322    
 3700        -5.61801    0.031       -5.58702    239.79   0.00058     0.0         3.84      3.84      3.84      40.048    0.0         2535.56  0.00314    
 3800        -5.60624    0.03745     -5.56879    289.72   0.00089     0.0         3.84      3.84      3.84      40.048    0.0         2245.97  0.00389    
 3900        -5.60793    0.03928     -5.56865    303.87   0.00072     0.0         3.84      3.84      3.84      40.048    0.0         2560.06  0.0035     
 4000        -5.61174    0.04301     -5.56873    332.72   0.00075     0.0         3.84      3.84      3.84      40.048    0.0         2626.36  0.00357    
 4100        -5.61457    0.05572     -5.55885    431.05   0.00068     0.0         3.84      3.84      3.84      40.048    0.0         3144.72  0.00339    
 4200        -5.60716    0.0382      -5.56897    295.51   0.00051     0.0         3.84      3.84      3.84      40.048    0.0         3014.88  0.00293    
 4300        -5.6324     0.0608      -5.5716     470.34   0.00033     0.0         3.84      3.84      3.84      40.048    0.0         4707.16  0.00237    
 4400        -5.61463    0.04176     -5.57287    323.04   0.00044     0.0         3.84      3.84      3.84      40.048    0.0         3396.28  0.00272    
 4500        -5.62271    0.03562     -5.58709    275.57   0.00031     0.0         3.84      3.84      3.84      40.048    0.0         3720.43  0.00229    
 4600        -5.6246     0.04104     -5.58355    317.52   0.00032     0.0         3.84      3.84      3.84      40.048    0.0         3944.07  0.00232    
 4700        -5.61814    0.04269     -5.57544    330.3    0.00039     0.0         3.84      3.84      3.84      40.048    0.0         3627.54  0.00257    
 4800        -5.60407    0.03554     -5.56853    274.95   0.00062     0.0         3.84      3.84      3.84      40.048    0.0         2623.14  0.00324    
 4900        -5.61179    0.04122     -5.57057    318.87   0.00061     0.0         3.84      3.84      3.84      40.048    0.0         2859.12  0.00321    
 5000        -5.60982    0.03024     -5.57959    233.93   0.00069     0.0         3.84      3.84      3.84      40.048    0.0         2288.41  0.00343    
 5100        -5.61042    0.02844     -5.58198    220.05   0.00071     0.0         3.84      3.84      3.84      40.048    0.0         2200.47  0.00346    
 5200        -5.60611    0.03334     -5.57277    257.92   0.00079     0.0         3.84      3.84      3.84      40.048    0.0         2253.07  0.00366    
 5300        -5.60273    0.03202     -5.57071    247.74   0.00082     0.0         3.84      3.84      3.84      40.048    0.0         2164.27  0.00373    
 5400        -5.60564    0.0439      -5.56174    339.63   0.00092     0.0         3.84      3.84      3.84      40.048    0.0         2391.39  0.00396    
 5500        -5.60435    0.03405     -5.5703     263.42   0.00077     0.0         3.84      3.84      3.84      40.048    0.0         2308.43  0.00361    
 5600        -5.6131     0.04456     -5.56854    344.71   0.00071     0.0         3.84      3.84      3.84      40.048    0.0         2752.62  0.00346    
 5700        -5.61562    0.04579     -5.56983    354.25   0.0006      0.0         3.84      3.84      3.84      40.048    0.0         3021.74  0.0032     
 5800        -5.61728    0.03964     -5.57764    306.69   0.00053     0.0         3.84      3.84      3.84      40.048    0.0         3010.03  0.00299    
 5900        -5.63687    0.04965     -5.58722    384.15   0.00027     0.0         3.84      3.84      3.84      40.048    0.0         4687.44  0.00215    
 6000        -5.6069     0.02857     -5.57832    221.04   0.00056     0.0         3.84      3.84      3.84      40.048    0.0         2486.77  0.00307    
 6100        -5.63178    0.05794     -5.57384    448.25   0.00032     0.0         3.84      3.84      3.84      40.048    0.0         4656.05  0.00233    
 6200        -5.61928    0.05066     -5.56861    391.96   0.00047     0.0         3.84      3.84      3.84      40.048    0.0         3615.71  0.00281    
 6300        -5.61435    0.04012     -5.57424    310.35   0.00042     0.0         3.84      3.84      3.84      40.048    0.0         3392.74  0.00267    
 6400        -5.62821    0.04948     -5.57873    382.78   0.00046     0.0         3.84      3.84      3.84      40.048    0.0         3608.72  0.00278    
 6500        -5.61695    0.03288     -5.58407    254.4    0.00051     0.0         3.84      3.84      3.84      40.048    0.0         2776.02  0.00295    
 6600        -5.61745    0.02367     -5.59379    183.08   0.00045     0.0         3.84      3.84      3.84      40.048    0.0         2516.78  0.00276    
 6700        -5.63097    0.04323     -5.58774    334.44   0.00051     0.0         3.84      3.84      3.84      40.048    0.0         3203.67  0.00293    
 6800        -5.60345    0.03319     -5.57026    256.77   0.00074     0.0         3.84      3.84      3.84      40.048    0.0         2324.03  0.00354    
 6900        -5.6035     0.03486     -5.56865    269.68   0.00076     0.0         3.84      3.84      3.84      40.048    0.0         2356.13  0.00358    
 7000        -5.62398    0.0468      -5.57719    362.05   0.00063     0.0         3.84      3.84      3.84      40.048    0.0         2984.47  0.00327    
 7100        -5.61045    0.03582     -5.57463    277.12   0.00071     0.0         3.84      3.84      3.84      40.048    0.0         2469.82  0.00346    
 7200        -5.62086    0.04381     -5.57705    338.92   0.00062     0.0         3.84      3.84      3.84      40.048    0.0         2904.29  0.00325    
 7300        -5.61699    0.04413     -5.57287    341.37   0.00066     0.0         3.84      3.84      3.84      40.048    0.0         2831.57  0.00335    
 7400        -5.62853    0.05722     -5.57131    442.69   0.00046     0.0         3.84      3.84      3.84      40.048    0.0         3882.27  0.00278    
 7500        -5.61564    0.04674     -5.56889    361.63   0.00054     0.0         3.84      3.84      3.84      40.048    0.0         3220.24  0.00303    
 7600        -5.62794    0.06121     -5.56673    473.55   0.00039     0.0         3.84      3.84      3.84      40.048    0.0         4340.23  0.00257    
 7700        -5.60977    0.04362     -5.56615    337.5    0.00068     0.0         3.84      3.84      3.84      40.048    0.0         2774.15  0.0034     
 7800        -5.61995    0.0594      -5.56055    459.53   0.00061     0.0         3.84      3.84      3.84      40.048    0.0         3414.65  0.00322    
 7900        -5.60602    0.03961     -5.56641    306.41   0.00076     0.0         3.84      3.84      3.84      40.048    0.0         2495.95  0.0036     
 8000        -5.61389    0.03806     -5.57582    294.46   0.00061     0.0         3.84      3.84      3.84      40.048    0.0         2732.8   0.00322    
 8100        -5.60122    0.03298     -5.56824    255.16   0.00086     0.0         3.84      3.84      3.84      40.048    0.0         2150.51  0.00381    
 8200        -5.62054    0.04408     -5.57647    341.0    0.0006      0.0         3.84      3.84      3.84      40.048    0.0         2983.84  0.00318    
 8300        -5.60508    0.03055     -5.57453    236.38   0.00069     0.0         3.84      3.84      3.84      40.048    0.0         2306.93  0.00342    
 8400        -5.61954    0.04152     -5.57802    321.21   0.00052     0.0         3.84      3.84      3.84      40.048    0.0         3089.07  0.00298    
 8500        -5.61019    0.02838     -5.58182    219.52   0.00069     0.0         3.84      3.84      3.84      40.048    0.0         2222.95  0.00342    
 8600        -5.60506    0.03895     -5.56611    301.32   0.00078     0.0         3.84      3.84      3.84      40.048    0.0         2443.01  0.00365    
 8700        -5.6048     0.03096     -5.57384    239.53   0.00081     0.0         3.84      3.84      3.84      40.048    0.0         2140.56  0.00371    
 8800        -5.62568    0.03777     -5.58791    292.17   0.00054     0.0         3.84      3.84      3.84      40.048    0.0         2911.42  0.00301    
 8900        -5.6089     0.01446     -5.59444    111.89   0.00062     0.0         3.84      3.84      3.84      40.048    0.0         1679.13  0.00323    
 9000        -5.62951    0.03573     -5.59378    276.42   0.00053     0.0         3.84      3.84      3.84      40.048    0.0         2853.41  0.00299    
