Material ID: Si_MTP_06_1000_eq_2000_offset_0_ranfor_10000
Unit cell composition: Si8
Material:  Si
Site positions of initial unit cell:
 Si         
 0.00000    
 0.00000    
 0.00000    
Properties:
 Time        Epot        Ekin        Etot        Temp     MSD         Self_diff   LC_a      LC_b      LC_c      Volume      Pressure    DebyeT   Lindemann 
 fs          eV/atom     eV/atom     eV/atom     K        Å^2         mm^2/s      Å         Å         Å         Å^3/atom    GPa        K        1          
 100         -3.94258    0.04035     -3.90223    312.16   0.0         0.0         3.84      3.84      3.84      40.048    0.0         0        0.0        
 200         -3.92118    0.03493     -3.88625    270.24   0.00246     2e-05       3.84      3.84      3.84      40.048    0.0         1306.66  0.00646    
 300         -4.01846    0.12132     -3.89713    938.61   0.01056     6e-05       3.84      3.84      3.84      40.048    0.0         1175.52  0.01338    
 400         -4.30149    0.16221     -4.13928    1254.93  0.0287      0.00012     3.84      3.84      3.84      40.048    0.0         824.42   0.02206    
 500         -4.40188    0.11902     -4.28286    920.8    0.02312     8e-05       3.84      3.84      3.84      40.048    0.0         786.85   0.0198     
 600         -4.40513    0.09018     -4.31496    697.63   0.02489     7e-05       3.84      3.84      3.84      40.048    0.0         660.08   0.02054    
 700         -4.40209    0.04378     -4.35831    338.72   0.02323     6e-05       3.84      3.84      3.84      40.048    0.0         476.08   0.01984    
 800         -4.42887    0.03485     -4.39402    269.61   0.02482     5e-05       3.84      3.84      3.84      40.048    0.0         410.91   0.02051    
 900         -4.42611    0.03694     -4.38917    285.8    0.0238      4e-05       3.84      3.84      3.84      40.048    0.0         432.02   0.02009    
 1000        -4.55316    0.0413      -4.51185    319.52   0.03155     5e-05       3.84      3.84      3.84      40.048    0.0         396.78   0.02313    
 1100        -4.79579    0.11059     -4.6852     855.56   0.0434      7e-05       3.84      3.84      3.84      40.048    0.0         553.57   0.02712    
 1200        -4.80754    0.0399      -4.76764    308.66   0.03998     6e-05       3.84      3.84      3.84      40.048    0.0         346.42   0.02603    
 1300        -4.8184     0.0275      -4.79091    212.72   0.04349     6e-05       3.84      3.84      3.84      40.048    0.0         275.75   0.02715    
 1400        -4.82623    0.03458     -4.79164    267.54   0.04312     5e-05       3.84      3.84      3.84      40.048    0.0         310.57   0.02704    
 1500        -4.81639    0.02695     -4.78944    208.52   0.03952     4e-05       3.84      3.84      3.84      40.048    0.0         286.39   0.02588    
 1600        -4.8176     0.0408      -4.77679    315.66   0.04212     4e-05       3.84      3.84      3.84      40.048    0.0         341.33   0.02672    
 1700        -4.82736    0.05771     -4.76965    446.45   0.04137     4e-05       3.84      3.84      3.84      40.048    0.0         409.59   0.02648    
 1800        -4.80165    0.03532     -4.76633    273.26   0.03932     4e-05       3.84      3.84      3.84      40.048    0.0         328.67   0.02582    
 1900        -4.81881    0.03592     -4.78289    277.88   0.04318     4e-05       3.84      3.84      3.84      40.048    0.0         316.29   0.02705    
 2000        -4.80941    0.04347     -4.76594    336.29   0.04248     4e-05       3.84      3.84      3.84      40.048    0.0         350.8    0.02683    
 2100        -4.8252     0.05193     -4.77327    401.72   0.04306     3e-05       3.84      3.84      3.84      40.048    0.0         380.84   0.02702    
 2200        -4.80343    0.03537     -4.76807    273.6    0.04263     3e-05       3.84      3.84      3.84      40.048    0.0         315.88   0.02688    
 2300        -4.81936    0.0366      -4.78276    283.19   0.04018     3e-05       3.84      3.84      3.84      40.048    0.0         331.0    0.0261     
 2400        -4.80785    0.01706     -4.7908     131.97   0.04591     3e-05       3.84      3.84      3.84      40.048    0.0         211.38   0.0279     
 2500        -4.80408    0.01749     -4.78659    135.27   0.04424     3e-05       3.84      3.84      3.84      40.048    0.0         218.01   0.02739    
 2600        -4.80069    0.02822     -4.77247    218.32   0.03989     3e-05       3.84      3.84      3.84      40.048    0.0         291.68   0.026      
 2700        -4.81642    0.03029     -4.78614    234.3    0.04601     3e-05       3.84      3.84      3.84      40.048    0.0         281.35   0.02793    
 2800        -4.82569    0.01791     -4.80778    138.56   0.04216     3e-05       3.84      3.84      3.84      40.048    0.0         226.02   0.02673    
 2900        -4.80153    0.01587     -4.78565    122.8    0.04778     3e-05       3.84      3.84      3.84      40.048    0.0         199.87   0.02846    
 3000        -4.81626    0.03798     -4.77828    293.83   0.0405      2e-05       3.84      3.84      3.84      40.048    0.0         335.83   0.0262     
 3100        -4.82994    0.0434      -4.78655    335.73   0.04193     2e-05       3.84      3.84      3.84      40.048    0.0         352.8    0.02666    
 3200        -4.82473    0.03016     -4.79457    233.36   0.04157     2e-05       3.84      3.84      3.84      40.048    0.0         295.41   0.02655    
 3300        -4.81588    0.03978     -4.7761     307.77   0.03962     2e-05       3.84      3.84      3.84      40.048    0.0         347.51   0.02591    
 3400        -4.79998    0.02739     -4.77259    211.89   0.04555     2e-05       3.84      3.84      3.84      40.048    0.0         268.89   0.02779    
 3500        -4.80334    0.03064     -4.7727     237.08   0.03738     2e-05       3.84      3.84      3.84      40.048    0.0         313.99   0.02517    
 3600        -4.82673    0.01541     -4.81132    119.22   0.04423     2e-05       3.84      3.84      3.84      40.048    0.0         204.7    0.02738    
 3700        -4.81286    0.02244     -4.79042    173.61   0.0418      2e-05       3.84      3.84      3.84      40.048    0.0         254.1    0.02662    
 3800        -4.81909    0.02821     -4.79088    218.27   0.04381     2e-05       3.84      3.84      3.84      40.048    0.0         278.28   0.02725    
 3900        -4.81266    0.01404     -4.79862    108.62   0.04083     2e-05       3.84      3.84      3.84      40.048    0.0         203.35   0.02631    
 4000        -4.83103    0.02605     -4.80498    201.53   0.04279     2e-05       3.84      3.84      3.84      40.048    0.0         270.58   0.02693    
 4100        -4.82173    0.02259     -4.79914    174.78   0.04037     2e-05       3.84      3.84      3.84      40.048    0.0         259.43   0.02616    
 4200        -4.82165    0.03464     -4.78701    268.01   0.04207     2e-05       3.84      3.84      3.84      40.048    0.0         314.69   0.0267     
 4300        -4.81255    0.03302     -4.77952    255.48   0.04138     2e-05       3.84      3.84      3.84      40.048    0.0         309.82   0.02648    
 4400        -4.81101    0.02684     -4.78417    207.61   0.04199     2e-05       3.84      3.84      3.84      40.048    0.0         277.24   0.02668    
 4500        -4.8242     0.02056     -4.80365    159.04   0.04044     1e-05       3.84      3.84      3.84      40.048    0.0         247.25   0.02618    
 4600        -4.81623    0.04245     -4.77378    328.4    0.04358     2e-05       3.84      3.84      3.84      40.048    0.0         342.27   0.02718    
 4700        -4.81461    0.04836     -4.76625    374.11   0.04079     1e-05       3.84      3.84      3.84      40.048    0.0         377.58   0.0263     
 4800        -4.80699    0.04844     -4.75856    374.71   0.04245     1e-05       3.84      3.84      3.84      40.048    0.0         370.45   0.02682    
 4900        -4.81142    0.05869     -4.75274    454.03   0.04356     1e-05       3.84      3.84      3.84      40.048    0.0         402.51   0.02717    
 5000        -4.82706    0.0749      -4.75216    579.47   0.04129     1e-05       3.84      3.84      3.84      40.048    0.0         467.08   0.02646    
 5100        -4.79284    0.04344     -4.7494     336.05   0.04643     2e-05       3.84      3.84      3.84      40.048    0.0         335.41   0.02806    
 5200        -4.79436    0.04036     -4.754      312.22   0.04605     1e-05       3.84      3.84      3.84      40.048    0.0         324.64   0.02794    
 5300        -4.81507    0.0309      -4.78417    239.02   0.04045     1e-05       3.84      3.84      3.84      40.048    0.0         303.07   0.02619    
 5400        -4.82391    0.02904     -4.79488    224.64   0.04474     1e-05       3.84      3.84      3.84      40.048    0.0         279.38   0.02754    
 5500        -4.82725    0.03518     -4.79207    272.2    0.04066     1e-05       3.84      3.84      3.84      40.048    0.0         322.59   0.02625    
 5600        -4.8222     0.03279     -4.78941    253.69   0.04314     1e-05       3.84      3.84      3.84      40.048    0.0         302.36   0.02704    
 5700        -4.81238    0.0182      -4.79418    140.81   0.04308     1e-05       3.84      3.84      3.84      40.048    0.0         225.4    0.02702    
 5800        -4.81391    0.04067     -4.77325    314.61   0.04156     1e-05       3.84      3.84      3.84      40.048    0.0         343.05   0.02654    
 5900        -4.80468    0.02946     -4.77522    227.89   0.04518     1e-05       3.84      3.84      3.84      40.048    0.0         280.02   0.02767    
 6000        -4.81522    0.02807     -4.78715    217.14   0.04156     1e-05       3.84      3.84      3.84      40.048    0.0         284.99   0.02654    
 6100        -4.80464    0.02278     -4.78186    176.26   0.04195     1e-05       3.84      3.84      3.84      40.048    0.0         255.57   0.02667    
 6200        -4.81441    0.04484     -4.76957    346.86   0.04242     1e-05       3.84      3.84      3.84      40.048    0.0         356.52   0.02682    
 6300        -4.82252    0.06022     -4.76231    465.87   0.04466     1e-05       3.84      3.84      3.84      40.048    0.0         402.69   0.02751    
 6400        -4.80727    0.04332     -4.76395    335.15   0.04333     1e-05       3.84      3.84      3.84      40.048    0.0         346.77   0.0271     
 6500        -4.80427    0.02536     -4.77891    196.22   0.04505     1e-05       3.84      3.84      3.84      40.048    0.0         260.22   0.02763    
 6600        -4.80154    0.02721     -4.77433    210.48   0.04028     1e-05       3.84      3.84      3.84      40.048    0.0         285.01   0.02613    
 6700        -4.82506    0.05061     -4.77445    391.55   0.04306     1e-05       3.84      3.84      3.84      40.048    0.0         375.96   0.02702    
 6800        -4.81574    0.04905     -4.7667     379.45   0.04521     1e-05       3.84      3.84      3.84      40.048    0.0         361.2    0.02768    
 6900        -4.80543    0.03361     -4.77181    260.06   0.03978     1e-05       3.84      3.84      3.84      40.048    0.0         318.78   0.02597    
 7000        -4.80872    0.04261     -4.76612    329.62   0.04588     1e-05       3.84      3.84      3.84      40.048    0.0         334.2    0.02789    
 7100        -4.81593    0.04        -4.77592    309.49   0.04256     1e-05       3.84      3.84      3.84      40.048    0.0         336.22   0.02686    
 7200        -4.81029    0.04448     -4.7658     344.13   0.04398     1e-05       3.84      3.84      3.84      40.048    0.0         348.74   0.02731    
 7300        -4.81611    0.04192     -4.77419    324.33   0.04179     1e-05       3.84      3.84      3.84      40.048    0.0         347.33   0.02662    
 7400        -4.82877    0.04325     -4.78552    334.62   0.0421      1e-05       3.84      3.84      3.84      40.048    0.0         351.5    0.02671    
 7500        -4.8073     0.03435     -4.77295    265.75   0.04271     1e-05       3.84      3.84      3.84      40.048    0.0         310.99   0.02691    
 7600        -4.80291    0.02277     -4.78014    176.18   0.04254     1e-05       3.84      3.84      3.84      40.048    0.0         253.74   0.02685    
 7700        -4.81281    0.03298     -4.77983    255.16   0.04472     1e-05       3.84      3.84      3.84      40.048    0.0         297.81   0.02753    
 7800        -4.8257     0.03786     -4.78784    292.91   0.03996     1e-05       3.84      3.84      3.84      40.048    0.0         337.55   0.02603    
 7900        -4.8151     0.02131     -4.79379    164.84   0.04313     1e-05       3.84      3.84      3.84      40.048    0.0         243.75   0.02704    
 8000        -4.8214     0.03385     -4.78755    261.86   0.04338     1e-05       3.84      3.84      3.84      40.048    0.0         306.34   0.02712    
 8100        -4.81869    0.01997     -4.79872    154.47   0.04126     1e-05       3.84      3.84      3.84      40.048    0.0         241.25   0.02645    
 8200        -4.80833    0.04899     -4.75934    379.02   0.04491     1e-05       3.84      3.84      3.84      40.048    0.0         362.22   0.02759    
 8300        -4.81806    0.03111     -4.78695    240.64   0.04247     1e-05       3.84      3.84      3.84      40.048    0.0         296.79   0.02683    
 8400        -4.81739    0.03127     -4.78612    241.94   0.04285     1e-05       3.84      3.84      3.84      40.048    0.0         296.26   0.02695    
 8500        -4.81086    0.05123     -4.75963    396.3    0.04146     1e-05       3.84      3.84      3.84      40.048    0.0         385.47   0.02651    
 8600        -4.78557    0.03158     -4.75399    244.31   0.04492     1e-05       3.84      3.84      3.84      40.048    0.0         290.76   0.0276     
