Material ID: Al_MTP_06_1_eq_0_ranfor_10000
Unit cell composition: Al32
Material:  Al
Site positions of initial unit cell:
 Al          Al          Al          Al         
 0.00000     0.00000     2.02395     2.02395    
 0.00000     2.02395     0.00000     2.02395    
 0.00000     2.02395     2.02395     0.00000    
Properties:
 Time        Epot        Ekin        Etot        Temp     MSD         Self_diff   LC_a      LC_b      LC_c      Volume      Pressure    DebyeT   Lindemann 
 fs          eV/atom     eV/atom     eV/atom     K        Å^2         mm^2/s      Å         Å         Å         Å^3/atom    GPa        K        1          
 100         -3.72718    0.0382      -3.68898    295.54   0.0         0.0         4.048     4.048     4.048     16.582    0.0         inf      0.0        
 200         -3.70174    0.03409     -3.66764    263.75   0.00097     1e-05       4.048     4.048     4.048     16.582    0.0         2093.64  0.00545    
 300         -3.68542    0.02894     -3.65648    223.92   0.00164     1e-05       4.048     4.048     4.048     16.582    0.0         1484.75  0.00708    
 400         -3.68685    0.02709     -3.65976    209.6    0.00153     1e-05       4.048     4.048     4.048     16.582    0.0         1489.73  0.00683    
 500         -3.68821    0.02911     -3.6591     225.23   0.00154     1e-05       4.048     4.048     4.048     16.582    0.0         1536.02  0.00687    
 600         -3.67447    0.03753     -3.63695    290.31   0.0022      1e-05       4.048     4.048     4.048     16.582    0.0         1461.71  0.00819    
 700         -3.68387    0.03618     -3.64768    279.92   0.0019      0.0         4.048     4.048     4.048     16.582    0.0         1544.99  0.00761    
 800         -3.68418    0.03003     -3.65415    232.35   0.00175     0.0         4.048     4.048     4.048     16.582    0.0         1464.54  0.00731    
 900         -3.68962    0.03059     -3.65903    236.64   0.00145     0.0         4.048     4.048     4.048     16.582    0.0         1626.23  0.00665    
 1000        -3.69011    0.03926     -3.65085    303.71   0.00134     0.0         4.048     4.048     4.048     16.582    0.0         1914.72  0.0064     
 1100        -3.69721    0.04338     -3.65383    335.57   0.00116     0.0         4.048     4.048     4.048     16.582    0.0         2163.0   0.00595    
 1200        -3.69272    0.04072     -3.65201    315.0    0.00153     0.0         4.048     4.048     4.048     16.582    0.0         1823.02  0.00684    
 1300        -3.69366    0.03862     -3.65503    298.82   0.00125     0.0         4.048     4.048     4.048     16.582    0.0         1967.15  0.00617    
 1400        -3.67963    0.036       -3.64362    278.55   0.00187     0.0         4.048     4.048     4.048     16.582    0.0         1551.68  0.00756    
 1500        -3.68764    0.02964     -3.658      229.31   0.00167     0.0         4.048     4.048     4.048     16.582    0.0         1491.52  0.00713    
 1600        -3.68492    0.03135     -3.65357    242.52   0.00156     0.0         4.048     4.048     4.048     16.582    0.0         1585.55  0.0069     
 1700        -3.68884    0.0391      -3.64974    302.51   0.00142     0.0         4.048     4.048     4.048     16.582    0.0         1857.18  0.00658    
 1800        -3.68919    0.03504     -3.65415    271.1    0.00149     0.0         4.048     4.048     4.048     16.582    0.0         1715.41  0.00674    
 1900        -3.69027    0.03264     -3.65763    252.53   0.00151     0.0         4.048     4.048     4.048     16.582    0.0         1642.8   0.0068     
 2000        -3.69071    0.03216     -3.65855    248.8    0.00165     0.0         4.048     4.048     4.048     16.582    0.0         1561.45  0.0071     
 2100        -3.69357    0.03276     -3.66081    253.45   0.0013      0.0         4.048     4.048     4.048     16.582    0.0         1773.29  0.00631    
 2200        -3.67897    0.0299      -3.64907    231.32   0.00187     0.0         4.048     4.048     4.048     16.582    0.0         1414.84  0.00755    
 2300        -3.69013    0.03332     -3.65681    257.76   0.0016      0.0         4.048     4.048     4.048     16.582    0.0         1612.82  0.00699    
 2400        -3.70204    0.03433     -3.66771    265.59   0.00105     0.0         4.048     4.048     4.048     16.582    0.0         2026.03  0.00565    
 2500        -3.69857    0.03528     -3.66329    272.96   0.00115     0.0         4.048     4.048     4.048     16.582    0.0         1961.41  0.00592    
 2600        -3.69651    0.03786     -3.65865    292.91   0.00126     0.0         4.048     4.048     4.048     16.582    0.0         1935.97  0.00621    
 2700        -3.6955     0.02979     -3.66571    230.5    0.0013      0.0         4.048     4.048     4.048     16.582    0.0         1691.82  0.00631    
 2800        -3.69894    0.0294      -3.66954    227.42   0.00122     0.0         4.048     4.048     4.048     16.582    0.0         1736.59  0.0061     
 2900        -3.6887     0.03189     -3.65681    246.72   0.00159     0.0         4.048     4.048     4.048     16.582    0.0         1582.77  0.00697    
 3000        -3.68483    0.03591     -3.64892    277.78   0.00165     0.0         4.048     4.048     4.048     16.582    0.0         1650.62  0.0071     
 3100        -3.68761    0.03545     -3.65216    274.25   0.00146     0.0         4.048     4.048     4.048     16.582    0.0         1745.31  0.00667    
 3200        -3.68963    0.03867     -3.65096    299.17   0.00166     0.0         4.048     4.048     4.048     16.582    0.0         1709.42  0.00711    
 3300        -3.69204    0.03699     -3.65505    286.17   0.0015      0.0         4.048     4.048     4.048     16.582    0.0         1756.66  0.00677    
 3400        -3.6883     0.03956     -3.64874    306.05   0.00167     0.0         4.048     4.048     4.048     16.582    0.0         1721.42  0.00714    
