Material ID: Si_MTP_06_100_eq_0_offset_0_ranfor_10000
Unit cell composition: Si8
Material:  Si
Site positions of initial unit cell:
 Si         
 0.00000    
 0.00000    
 0.00000    
Properties:
 Time        Epot        Ekin        Etot        Temp     MSD         Self_diff   LC_a      LC_b      LC_c      Volume      Pressure    DebyeT   Lindemann 
 fs          eV/atom     eV/atom     eV/atom     K        Å^2         mm^2/s      Å         Å         Å         Å^3/atom    GPa        K        1          
 100         -5.65616    0.04758     -5.60858    368.1    0.0         0.0         3.84      3.84      3.84      40.048    0.0         0        0.0        
 200         -5.63769    0.02737     -5.61032    211.76   0.00013     0.0         3.84      3.84      3.84      40.048    0.0         4946.83  0.00151    
 300         -5.64055    0.0307      -5.60985    237.47   0.00015     0.0         3.84      3.84      3.84      40.048    0.0         5036.43  0.00157    
 400         -5.64416    0.02879     -5.61537    222.76   0.00016     0.0         3.84      3.84      3.84      40.048    0.0         4696.68  0.00163    
 500         -5.63243    0.02377     -5.60866    183.89   0.00023     0.0         3.84      3.84      3.84      40.048    0.0         3535.71  0.00197    
 600         -5.63175    0.03008     -5.60167    232.71   0.00033     0.0         3.84      3.84      3.84      40.048    0.0         3328.49  0.00235    
 700         -5.62423    0.02593     -5.5983     200.6    0.00035     0.0         3.84      3.84      3.84      40.048    0.0         2965.41  0.00245    
 800         -5.62247    0.03259     -5.58987    252.16   0.00046     0.0         3.84      3.84      3.84      40.048    0.0         2923.39  0.00279    
 900         -5.62411    0.03023     -5.59388    233.88   0.0005      0.0         3.84      3.84      3.84      40.048    0.0         2703.35  0.0029     
 1000        -5.61968    0.02225     -5.59744    172.1    0.0005      0.0         3.84      3.84      3.84      40.048    0.0         2319.73  0.0029     
 1100        -5.62752    0.02939     -5.59813    227.35   0.00042     0.0         3.84      3.84      3.84      40.048    0.0         2898.31  0.00267    
 1200        -5.63082    0.0253      -5.60552    195.72   0.00035     0.0         3.84      3.84      3.84      40.048    0.0         2949.69  0.00243    
 1300        -5.629      0.02943     -5.59956    227.71   0.00037     0.0         3.84      3.84      3.84      40.048    0.0         3087.6   0.00251    
 1400        -5.62909    0.02444     -5.60465    189.08   0.0004      0.0         3.84      3.84      3.84      40.048    0.0         2718.1   0.0026     
 1500        -5.63552    0.02982     -5.6057     230.72   0.00029     0.0         3.84      3.84      3.84      40.048    0.0         3515.27  0.00222    
 1600        -5.62813    0.02057     -5.60756    159.15   0.00032     0.0         3.84      3.84      3.84      40.048    0.0         2793.82  0.00232    
 1700        -5.62559    0.02688     -5.59872    207.93   0.00032     0.0         3.84      3.84      3.84      40.048    0.0         3158.25  0.00234    
 1800        -5.6323     0.03618     -5.59613    279.87   0.00026     0.0         3.84      3.84      3.84      40.048    0.0         4104.14  0.00209    
 1900        -5.62623    0.02083     -5.6054     161.16   0.00029     0.0         3.84      3.84      3.84      40.048    0.0         2922.64  0.00223    
 2000        -5.64137    0.03223     -5.60913    249.34   0.00016     0.0         3.84      3.84      3.84      40.048    0.0         4957.94  0.00163    
 2100        -5.62912    0.01968     -5.60944    152.24   0.00027     0.0         3.84      3.84      3.84      40.048    0.0         2972.81  0.00213    
 2200        -5.63493    0.0275      -5.60743    212.74   0.0002      0.0         3.84      3.84      3.84      40.048    0.0         4030.98  0.00186    
 2300        -5.63069    0.02584     -5.60485    199.92   0.00036     0.0         3.84      3.84      3.84      40.048    0.0         2951.34  0.00246    
 2400        -5.63584    0.0241      -5.61174    186.41   0.00027     0.0         3.84      3.84      3.84      40.048    0.0         3279.96  0.00214    
 2500        -5.62899    0.02562     -5.60337    198.17   0.00032     0.0         3.84      3.84      3.84      40.048    0.0         3093.17  0.00234    
 2600        -5.63976    0.03108     -5.60868    240.42   0.00026     0.0         3.84      3.84      3.84      40.048    0.0         3781.42  0.0021     
 2700        -5.62429    0.01786     -5.60643    138.17   0.00035     0.0         3.84      3.84      3.84      40.048    0.0         2485.72  0.00243    
 2800        -5.63094    0.02592     -5.60503    200.49   0.00037     0.0         3.84      3.84      3.84      40.048    0.0         2885.15  0.00252    
 2900        -5.63048    0.02523     -5.60524    195.22   0.00037     0.0         3.84      3.84      3.84      40.048    0.0         2872.08  0.0025     
 3000        -5.61716    0.02387     -5.59328    184.68   0.00042     0.0         3.84      3.84      3.84      40.048    0.0         2614.12  0.00267    
 3100        -5.63       0.03028     -5.59971    234.28   0.00037     0.0         3.84      3.84      3.84      40.048    0.0         3128.03  0.00251    
 3200        -5.62401    0.02615     -5.59786    202.3    0.0004      0.0         3.84      3.84      3.84      40.048    0.0         2806.11  0.0026     
 3300        -5.62636    0.02579     -5.60057    199.51   0.00042     0.0         3.84      3.84      3.84      40.048    0.0         2703.94  0.00268    
 3400        -5.63013    0.02368     -5.60644    183.21   0.00042     0.0         3.84      3.84      3.84      40.048    0.0         2597.59  0.00267    
 3500        -5.61714    0.01631     -5.60082    126.19   0.00047     0.0         3.84      3.84      3.84      40.048    0.0         2044.04  0.00282    
 3600        -5.63386    0.03596     -5.59791    278.17   0.00038     0.0         3.84      3.84      3.84      40.048    0.0         3393.5   0.00252    
 3700        -5.62583    0.0305      -5.59533    235.97   0.00032     0.0         3.84      3.84      3.84      40.048    0.0         3359.8   0.00235    
 3800        -5.60772    0.0259      -5.58182    200.37   0.00043     0.0         3.84      3.84      3.84      40.048    0.0         2686.7   0.0027     
 3900        -5.63505    0.0502      -5.58485    388.4    0.00034     0.0         3.84      3.84      3.84      40.048    0.0         4199.54  0.00241    
 4000        -5.61829    0.02825     -5.59004    218.56   0.00049     0.0         3.84      3.84      3.84      40.048    0.0         2639.17  0.00288    
 4100        -5.61371    0.02063     -5.59308    159.63   0.00055     0.0         3.84      3.84      3.84      40.048    0.0         2128.42  0.00305    
 4200        -5.63015    0.03179     -5.59836    245.96   0.00041     0.0         3.84      3.84      3.84      40.048    0.0         3043.27  0.00265    
 4300        -5.62543    0.0207      -5.60473    160.15   0.00044     0.0         3.84      3.84      3.84      40.048    0.0         2378.66  0.00273    
 4400        -5.62936    0.02407     -5.60529    186.22   0.00041     0.0         3.84      3.84      3.84      40.048    0.0         2650.75  0.00264    
 4500        -5.62961    0.01986     -5.60975    153.62   0.00034     0.0         3.84      3.84      3.84      40.048    0.0         2658.05  0.00239    
 4600        -5.62898    0.0182      -5.61078    140.82   0.00032     0.0         3.84      3.84      3.84      40.048    0.0         2596.3   0.00235    
 4700        -5.63964    0.03132     -5.60832    242.3    0.00021     0.0         3.84      3.84      3.84      40.048    0.0         4282.27  0.00187    
 4800        -5.6317     0.02554     -5.60616    197.58   0.00028     0.0         3.84      3.84      3.84      40.048    0.0         3298.26  0.00219    
 4900        -5.63186    0.02521     -5.60665    195.05   0.00028     0.0         3.84      3.84      3.84      40.048    0.0         3263.5   0.0022     
 5000        -5.63788    0.02605     -5.61183    201.54   0.00024     0.0         3.84      3.84      3.84      40.048    0.0         3603.65  0.00202    
 5100        -5.63436    0.02674     -5.60762    206.87   0.00033     0.0         3.84      3.84      3.84      40.048    0.0         3100.53  0.00238    
 5200        -5.62845    0.01849     -5.60997    143.02   0.00042     0.0         3.84      3.84      3.84      40.048    0.0         2296.56  0.00267    
 5300        -5.63485    0.02713     -5.60772    209.85   0.00039     0.0         3.84      3.84      3.84      40.048    0.0         2894.15  0.00257    
 5400        -5.63592    0.02458     -5.61134    190.2    0.00033     0.0         3.84      3.84      3.84      40.048    0.0         3007.78  0.00235    
 5500        -5.63368    0.02356     -5.61012    182.23   0.00037     0.0         3.84      3.84      3.84      40.048    0.0         2766.55  0.0025     
 5600        -5.63357    0.02683     -5.60674    207.56   0.00036     0.0         3.84      3.84      3.84      40.048    0.0         3012.57  0.00245    
 5700        -5.63195    0.03309     -5.59886    256.0    0.00041     0.0         3.84      3.84      3.84      40.048    0.0         3132.82  0.00262    
 5800        -5.61822    0.0266      -5.59163    205.76   0.00054     0.0         3.84      3.84      3.84      40.048    0.0         2441.37  0.00302    
 5900        -5.63809    0.05138     -5.58671    397.5    0.00036     0.0         3.84      3.84      3.84      40.048    0.0         4138.7   0.00247    
 6000        -5.61951    0.02838     -5.59113    219.56   0.00052     0.0         3.84      3.84      3.84      40.048    0.0         2550.67  0.00298    
 6100        -5.62535    0.03749     -5.58786    290.04   0.00054     0.0         3.84      3.84      3.84      40.048    0.0         2885.16  0.00303    
 6200        -5.62899    0.0282      -5.60079    218.16   0.00049     0.0         3.84      3.84      3.84      40.048    0.0         2628.11  0.00288    
 6300        -5.61297    0.03844     -5.57453    297.4    0.00078     0.0         3.84      3.84      3.84      40.048    0.0         2433.9   0.00364    
 6400        -5.61601    0.03489     -5.58113    269.89   0.00072     0.0         3.84      3.84      3.84      40.048    0.0         2416.53  0.00349    
 6500        -5.61142    0.03861     -5.57281    298.72   0.00076     0.0         3.84      3.84      3.84      40.048    0.0         2477.89  0.00358    
 6600        -5.60997    0.03289     -5.57707    254.47   0.00074     0.0         3.84      3.84      3.84      40.048    0.0         2307.9   0.00355    
 6700        -5.61887    0.04373     -5.57514    338.29   0.0007      0.0         3.84      3.84      3.84      40.048    0.0         2748.84  0.00343    
 6800        -5.5989     0.02393     -5.57498    185.1    0.0008      0.0         3.84      3.84      3.84      40.048    0.0         1901.38  0.00367    
 6900        -5.62963    0.05875     -5.57088    454.48   0.00046     0.0         3.84      3.84      3.84      40.048    0.0         3920.93  0.00279    
